id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
149612, Guly,67,M,189, Right,0,71,62,71,71,62,71,71,62,71,71,62,71
149618, Günter Friesenbichler,60,A,193, Right,1,55,58,55,55,58,55,55,58,55,55,58,55
149645, Matthew Gregg,56,GK,190, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
149647, Colin Hawkins,61,D,185, Right,0,33,33,33,33,33,33,33,33,33,33,33,33
149654, Jason McGuinness,60,D,189, Right,0,53,44,53,53,44,53,53,44,53,53,44,53
149657, Ken Oman,63,D,191, Right,0,54,36,54,54,36,54,54,36,54,54,36,54
149662, Alan Bennett,62,D,187, Right,0,45,28,45,45,28,45,45,28,45,45,28,45
149667, Kevin Doyle,78,A,182, Right,0,76,74,76,76,74,76,76,74,76,76,74,76
149672, Dan Murray,63,D,192, Right,0,52,37,52,52,37,52,52,37,52,52,37,52
149687, Kevin Deery,58,M,181, Right,0,54,56,54,54,56,54,54,56,54,54,56,54
149695, Eddie McCallion,57,D,170, Right,0,65,43,65,65,43,65,65,43,65,65,43,65
149697, Mark McChrystal,58,D,183, Left,0,51,40,51,51,40,51,51,40,51,51,40,51
149698, Gareth McGlynn,59,A,176, Right,0,66,52,66,66,52,66,66,52,66,66,52,66
149718, Danny O'Connor,57,M,188, Right,0,55,50,55,55,50,55,55,50,55,55,50,55
149721, Gary Rogers,60,GK,191, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
149737, Patrick Sullivan,59,D,177, Right,0,58,48,58,58,48,58,58,48,58,58,48,58
149745, Alan Kirby,57,M,172, Right,0,39,56,39,39,56,39,39,56,39,39,56,39
149770, Mark O'Brien,53,M,177, Right,0,58,48,58,58,48,58,58,48,58,58,48,58
149780, Chris Bennion,55,GK,188, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
149782, Jason Byrne,62,A,181, Right,0,54,61,54,54,61,54,54,61,54,54,61,54
149783, Ollie Cahill,55,M,178, Left,0,55,50,55,55,50,55,55,50,55,55,50,55
149790, Owen Heary,60,D,178, Right,0,53,52,53,53,52,53,53,52,53,53,52,53
149791, Wesley Hoolahan,75,M,168, Left,0,70,68,70,70,68,70,70,68,70,70,68,70
149804, Keith Fahey,73,M,178, Right,1,75,72,75,75,72,75,75,72,75,75,72,75
149824, David Mulcahy,59,M,182, Right,0,54,52,54,54,52,54,54,52,54,54,52,54
149825, Daryl Murphy,67,A,189, Left,0,66,64,66,66,64,66,66,64,66,66,64,66
149827, Gary O'Neill,59,A,174, Right,0,66,58,66,66,58,66,66,58,66,66,58,66
149852, Shlomi Arbitman,70,A,185, Left,0,76,66,76,76,66,76,76,66,76,76,66,76
149975, Dekel Keinan,66,D,185, Right,0,57,45,57,57,45,57,57,45,57,57,45,57
150026, Konstantinos Katsouranis,75,M,183, Right,0,60,66,60,60,66,60,60,66,60,60,66,60
150032, Nikos Liberopoulos,74,A,186, Right,1,56,76,56,56,76,56,56,76,56,56,76,56
150106, Avraam Papadopoulos,76,D,188, Right,1,67,51,67,67,51,67,67,51,67,67,51,67
150174, Panagiotis Lagos,71,M,182, Left,0,75,67,75,75,67,75,75,67,75,75,67,75
150176, Marcin Mięciel,63,A,186, Right,0,70,59,70,70,59,70,70,59,70,70,59,70
150182, Miroslaw Sznaucner,69,D,174, Right,0,72,40,72,72,40,72,72,40,72,72,40,72
150189, Theofanis Gekas,77,A,179, Right,0,81,73,81,81,73,81,81,73,81,81,73,81
150211, Iosif Daskalakis,69,GK,187, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
150231, Roei Dayan,68,A,185, Right,0,74,66,74,74,66,74,74,66,74,74,66,74
150266, Dimitrios Papadopoulos,63,A,177, Right,0,68,60,68,68,60,68,68,60,68,68,60,68
150267, Alexandros Tzorvas,72,GK,188, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
150278, Jaroslav Drobný,77,GK,192, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
150287, Grigoris Makos,70,M,183, Right,0,71,56,71,71,56,71,71,56,71,71,56,71
150309, Dimitris Salpingidis,74,M,172, Right,1,87,77,87,87,77,87,87,77,87,87,77,87
150338, Thomas Paulus,67,D,191, Right,0,50,37,50,50,37,50,50,37,50,50,37,50
150354, David Solga,61,M,184, Right,0,50,42,50,50,42,50,50,42,50,50,42,50
150360, Tamás Hajnal,77,M,168, Right,0,65,75,65,65,75,65,65,75,65,65,75,65
150368, Christian Pander,73,D,186, Left,1,68,76,68,68,76,68,68,76,68,68,76,68
150374, Charles Takyi,70,M,177, Right,0,70,66,70,70,66,70,70,66,70,70,66,70
150382, René Klingbeil,64,D,180, Right,0,66,44,66,66,44,66,66,44,66,66,44,66
150389, Benedikt Pliquett,64,GK,199, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
150414, Heiko Butscher,73,D,189, Left,1,49,57,49,49,57,49,49,57,49,49,57,49
150415, Marco Caligiuri,70,M,180, Right,0,67,61,67,67,61,67,67,61,67,67,61,67
150418, Mario Gomez,86,A,189, Right,1,79,79,79,79,79,79,79,79,79,79,79,79
150425, Florian Lechner,64,D,178, Right,1,67,58,67,67,58,67,67,58,67,67,58,67
150430, Gerrit Müller,64,M,172, Right,1,79,51,79,79,51,79,79,51,79,79,51,79
150443, Thierry Debès,71,GK,185, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
150458, Eddy Viator,64,D,180, Right,0,67,39,67,67,39,67,67,39,67,67,39,67
150468, Benoît Lesoimier,71,M,171, Right,0,78,61,78,78,61,78,78,61,78,78,61,78
150471, Vincent Planté,68,GK,190, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
150472, Ronald Zubar,69,D,186, Right,0,62,44,62,62,44,62,62,44,62,62,44,62
150490, Florian Fromlowitz,72,GK,185, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
150496, Dominick Kumbela,65,A,173, Right,1,81,64,81,81,64,81,81,64,81,81,64,81
150502, Andreas Schäfer,63,D,178, Left,0,74,51,74,74,51,74,74,51,74,74,51,74
150514, Marcel Ndjeng,69,M,179, Right,1,81,63,81,81,63,81,81,63,81,81,63,81
150516, Lukas Podolski,83,A,182, Left,1,87,86,87,87,86,87,87,86,87,87,86,87
150525, Paolo Guerrero,76,A,184, Right,0,70,72,70,70,72,70,70,72,70,70,72,70
150526, Leonhard Haas,67,M,182, Left,0,70,63,70,70,63,70,70,63,70,70,63,70
150532, Patrick Ochs,73,M,179, Right,1,76,58,76,76,58,76,76,58,76,76,58,76
150539, Markus Brzenska,70,D,196, Right,1,45,33,45,45,33,45,45,33,45,45,33,45
150548, Patrick Kohlmann,63,D,182, Left,0,69,43,69,69,43,69,69,43,69,69,43,69
150554, Branko Bošković,68,M,185, Left,0,57,66,57,57,66,57,57,66,57,57,66,57
150559, Fabrice Do Marcolino,63,A,184, Right,0,66,57,66,66,57,66,66,57,66,66,57,66
150565, Henri Bedimo Nsamé,73,D,180, Left,1,82,61,82,82,61,82,82,61,82,82,61,82
150568, Jonathan Brison,75,M,179, Left,0,78,59,78,78,59,78,78,59,78,78,59,78
150583, Jean-François Rivière,65,A,178, Right,0,52,66,52,52,66,52,52,66,52,52,66,52
150588, Malik Couturier,60,D,185, Left,0,46,33,46,46,33,46,46,33,46,46,33,46
150590, Christophe Jallet,76,D,178, Right,0,77,65,77,77,65,77,77,65,77,77,65,77
150594, Jérémy Perbet,68,A,184, Right,0,55,66,55,55,66,55,55,66,55,55,66,55
150598, Fabrice Levrat,60,M,173, Right,0,53,48,53,53,48,53,53,48,53,53,48,53
150655, Gilles Yapi Yapo,72,M,171, Right,1,77,59,77,77,59,77,77,59,77,77,59,77
150656, Rio Antonio Mavuba,81,M,172, Right,0,74,55,74,74,55,74,74,55,74,74,55,74
150657, Sékou Baradji,57,M,185, Left,0,57,46,57,57,46,57,57,46,57,57,46,57
150669, Jérôme Lafourcade,64,A,184, Right,1,61,63,61,61,63,61,61,63,61,61,63,61
150672, Jean-Paul Kalala,59,M,178, Left,0,65,47,65,65,47,65,65,47,65,65,47,65
150675, Jérémy Berthod,69,D,180, Left,0,62,41,62,62,41,62,62,41,62,62,41,62
150676, Gaël Genevier,66,M,175, Right,0,68,57,68,68,57,68,68,57,68,68,57,68
150677, Romain Sartre,65,D,185, Right,0,51,38,51,51,38,51,51,38,51,51,38,51
150721, Ian Dunbavin,57,GK,188, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
150724, Joe Hart,83,GK,196, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
150729, Ryan Lowe,65,A,180, Right,0,66,61,66,66,61,66,66,61,66,66,61,66
150735, Luke Rodgers,70,A,173, Right,1,88,66,88,88,66,88,88,66,88,88,66,88
150746, DJ Campbell,76,A,178, Right,0,80,75,80,80,75,80,80,75,80,80,75,80
150761, Charlie MacDonald,63,A,175, Right,0,68,60,68,68,60,68,68,60,68,68,60,68
150764, Sam Sodje,61,D,182, Right,0,69,40,69,69,40,69,69,40,69,69,40,69
150765, Jude Stirling,56,D,188, Right,0,65,38,65,65,38,65,65,38,65,65,38,65
150801, John Grant,57,A,183, Right,0,68,53,68,68,53,68,68,53,68,68,53,68
150810, Sam Ricketts,73,D,185, Right,0,62,52,62,62,52,62,62,52,62,62,52,62
150830, Terry McFlynn,60,M,177, Right,0,40,55,40,40,55,40,40,55,40,40,55,40
150891, Alexei Eremenko,74,M,183, Right,1,69,71,69,69,71,69,69,71,69,69,71,69
150898, Juho Mäkelä,62,A,190, Right,0,59,57,59,59,57,59,59,57,59,59,57,59
150949, Roni Porokara,65,A,184, Right,0,78,58,78,78,58,78,78,58,78,78,58,78
151095, Chris Sørensen,65,D,186, Left,0,36,55,36,36,55,36,36,55,36,36,55,36
151101, Frank Hansen,66,D,175, Right,1,84,49,84,84,49,84,84,49,84,84,49,84
151133, Andy Procter,59,M,188, Right,0,63,58,63,63,58,63,63,58,63,63,58,63
151141, Nikki Bull,64,GK,188, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
151159, Aaron McLean,66,A,171, Right,0,75,64,75,75,64,75,75,64,75,75,64,75
151168, Simon King,60,D,183, Left,0,67,23,67,67,23,67,67,23,67,67,23,67
151175, Ben Strevens,59,A,185, Right,0,56,58,56,56,58,56,56,58,56,56,58,56
151184, Matt Duke,62,GK,196, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
151208, Wayne Brown,57,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
151213, Ben Davies,68,A,170, Right,0,64,70,64,64,70,64,64,70,64,64,70,64
151225, Danny Collins,71,D,183, Left,1,53,34,53,53,34,53,53,34,53,53,34,53
151226, Kevin McIntyre,58,M,183, Left,0,65,52,65,65,52,65,65,52,65,65,52,65
151270, James Coppinger,68,A,170, Right,0,75,62,75,75,62,75,75,62,75,75,62,75
151416, Ryan Green,55,D,173, Right,0,59,17,59,59,17,59,59,17,59,59,17,59
151419, Paul Parry,63,M,180, Left,1,77,61,77,77,61,77,77,61,77,77,61,77
151426, Ben Smith,57,M,180, Right,0,53,56,53,53,56,53,53,56,53,53,56,53
151473, Akpo Sodje,66,A,188, Right,0,74,63,74,74,63,74,74,63,74,74,63,74
151481, Jim Bentley,58,D,185, Right,0,34,24,34,34,24,34,34,24,34,34,24,34
151498, Garry Thompson,64,M,178, Right,1,77,53,77,77,53,77,77,53,77,77,53,77
151508, Steven Davis,75,M,173, Right,0,82,69,82,82,69,82,82,69,82,82,69,82
151515, Kris Stadsgaard,72,D,185, Right,0,57,44,57,57,44,57,57,44,57,57,44,57
151568, Jonas Troest,66,D,185, Right,0,66,26,66,66,26,66,66,26,66,66,26,66
151586, Martin Vingaard,74,M,180, Right,1,74,72,74,74,72,74,74,72,74,74,72,74
151648, Kolja Afriyie,63,D,188, Right,0,69,45,69,69,45,69,69,45,69,69,45,69
151708, Kim Christensen,68,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
151710, Anders Due,69,M,177, Left,0,75,68,75,75,68,75,75,68,75,75,68,75
151753, Kenneth Fabricius,63,A,182, Right,1,75,62,75,75,62,75,75,62,75,75,62,75
151757, Rajko Lekić,64,A,185, Right,0,59,62,59,59,62,59,59,62,59,59,62,59
151764, Christopher Poulsen,63,D,184, Left,0,69,57,69,69,57,69,69,57,69,69,57,69
151856, Peter Utaka,74,A,177, Right,1,84,67,84,84,67,84,84,67,84,84,67,84
151858, Joeri Vastmans,59,D,168, Left,0,69,34,69,69,34,69,69,34,69,69,34,69
151871, Anthony Portier,63,D,183, Right,0,60,49,60,60,49,60,60,49,60,60,49,60
151885, Wouter Biebauw,64,GK,188, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
151976, David Vandenbroeck,67,D,188, Right,0,45,44,45,45,44,45,45,44,45,45,44,45
152024, Stijn Minne,64,D,171, Right,0,67,41,67,67,41,67,67,41,67,67,41,67
152035, Rune Pedersen,58,GK,188, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152039, Daniel Agger,83,D,191, Left,1,69,67,69,69,67,69,69,67,69,69,67,69
152046, Mads Junker,75,A,186, Right,0,75,71,75,75,71,75,75,71,75,75,71,75
152047, Henrik Kildentoft,60,D,183, Right,1,78,43,78,78,43,78,78,43,78,78,43,78
152065, Simon Poulsen,68,D,184, Left,1,82,60,82,82,60,82,82,60,82,82,60,82
152083, Wolfgang Klapf,58,D,180, Left,0,62,32,62,62,32,62,62,32,62,62,32,62
152092, Marko Stanković,67,M,177, Right,0,74,66,74,74,66,74,74,66,74,74,66,74
152094, Dominique Taboga,61,D,187, Right,0,63,31,63,63,31,63,63,31,63,63,31,63
152122, Andreas Hölzl,67,M,178, Right,0,79,58,79,79,58,79,79,58,79,79,58,79
152126, Florian Mader,65,M,180, Left,0,72,60,72,72,60,72,72,60,72,72,60,72
152139, Hans-Peter Berger,65,GK,179, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152147, Enrico Kern,65,A,189, Right,0,65,61,65,65,61,65,65,61,65,65,61,65
152206, Jürgen Patocka,62,D,192, Left,0,31,38,31,31,38,31,31,38,31,31,38,31
152211, Ramazan Özcan,66,GK,187, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152271, Manuel Ortlechner,66,D,186, Left,1,53,31,53,53,31,53,53,31,53,53,31,53
152273, Franz Schiemer,68,M,185, Right,1,72,54,72,72,54,72,72,54,72,72,54,72
152274, Ibrahima Sidibé,67,A,193, Left,0,74,63,74,74,63,74,74,63,74,74,63,74
152356, Koen Persoons,68,M,179, Right,0,69,62,69,69,62,69,69,62,69,69,62,69
152371, Kevin Geudens,64,M,185, Left,0,48,48,48,48,48,48,48,48,48,48,48,48
152407, Mickaël Ménétrier,61,GK,190, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152453, Braulio Luna,67,M,182, Left,0,59,66,59,59,66,59,59,66,59,59,66,59
152469, Kelvin Davis,69,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152482, Tom Newey,57,D,180, Left,0,64,30,64,64,30,64,64,30,64,64,30,64
152483, Gabriel Zakuani,64,D,185, Right,1,80,22,80,80,22,80,80,22,80,80,22,80
152484, Brian Saah,58,D,191, Right,0,66,21,66,66,21,66,66,21,66,66,21,66
152492, David Bird,56,M,173, Right,0,66,42,66,66,42,66,66,42,66,66,42,66
152493, Kayode Odejayi,62,A,191, Right,1,78,53,78,78,53,78,78,53,78,78,53,78
152495, Andy Gallinagh,57,D,177, Right,0,60,39,60,60,39,60,60,39,60,60,39,60
152505, John White,60,D,183, Right,0,58,42,58,58,42,58,58,42,58,58,42,58
152507, George Elokobi,70,D,175, Left,1,67,47,67,67,47,67,67,47,67,67,47,67
152508, Scott Bevan,58,GK,198, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152511, Ben Harding,58,M,185, Left,0,70,54,70,70,54,70,70,54,70,70,54,70
152514, Jason Puncheon,68,A,173, Left,0,76,66,76,76,66,76,76,66,76,76,66,76
152519, Dale Tonge,59,D,178, Right,0,63,42,63,63,42,63,63,42,63,63,42,63
152522, Nicky Wroe,63,M,180, Right,1,59,56,59,59,56,59,59,56,59,59,56,59
152523, Scott Flinders,62,GK,193, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152536, Bradley Johnson,68,M,178, Left,0,67,69,67,67,69,67,67,69,67,67,69,67
152554, Gaël Clichy,80,D,176, Left,1,89,45,89,89,45,89,89,45,89,89,45,89
152555, David Bentley,76,M,175, Right,0,65,76,65,65,76,65,65,76,65,65,76,65
152567, Alexander Tettey,72,M,180, Right,1,84,68,84,84,68,84,84,68,84,84,68,84
152569, Alexander Mathisen,66,A,182, Right,0,77,59,77,77,59,77,77,59,77,77,59,77
152574, Dylan Macallister,59,A,191, Right,0,49,56,49,49,56,49,49,56,49,49,56,49
152588, Robert Koren,73,M,175, Right,1,71,71,71,71,71,71,71,71,71,71,71,71
152590, Shane Stefanutto,62,D,177, Left,0,67,49,67,67,49,67,67,49,67,67,49,67
152594, Tomasz Sokolowski,69,M,184, Right,0,72,67,72,72,67,72,72,67,72,72,67,72
152603, Olivier Occèan,68,A,185, Right,0,65,64,65,65,64,65,65,64,65,65,64,65
152617, Karim Essediri,67,M,185, Right,0,76,67,76,76,67,76,76,67,76,76,67,76
152618, Péter Kovács,66,A,198, Right,1,58,62,58,58,62,58,58,62,58,58,62,58
152643, Jonathan Douglas,64,M,180, Right,1,56,48,56,56,48,56,56,48,56,56,48,56
152645, Paul Reid,64,D,188, Right,1,48,31,48,48,31,48,48,31,48,48,31,48
152650, Jacob Burns,63,M,176, Left,1,34,58,34,34,58,34,34,58,34,34,58,34
152678, Liam Chilvers,59,D,185, Left,0,56,31,56,56,31,56,56,31,56,56,31,56
152690, Dimitrios Konstantopoulos,70,GK,193, Left,0,0,0,0,0,0,0,0,0,0,0,0,0
152693, Steven Thomson,62,M,173, Right,0,55,49,55,55,49,55,55,49,55,55,49,55
152695, Jamie Cureton,63,A,173, Right,0,63,62,63,63,62,63,63,62,63,63,62,63
152697, Sean O'Hanlon,61,D,185, Right,0,60,31,60,60,31,60,60,31,60,60,31,60
152699, Calvin Zola,62,A,191, Right,0,68,54,68,68,54,68,68,54,68,68,54,68
152718, Ricardo Vaz Tê,63,A,188, Right,0,72,61,72,72,61,72,72,61,72,72,61,72
152723, Liam Rosenior,68,D,178, Right,0,76,53,76,76,53,76,76,53,76,76,53,76
152724, Danny Pugh,69,M,183, Left,0,66,54,66,66,54,66,66,54,66,66,54,66
152725, Darren Ward,66,D,191, Left,1,51,37,51,51,37,51,51,37,51,51,37,51
152729, Piqué,88,D,192, Right,1,66,52,66,66,52,66,66,52,66,66,52,66
152735, Michael Doyle,64,M,178, Left,1,56,58,56,56,58,56,56,58,56,56,58,56
152740, Bradley Orr,67,D,183, Right,0,68,48,68,68,48,68,68,48,68,68,48,68
152741, Mike Williamson,75,D,192, Right,0,60,37,60,60,37,60,60,37,60,60,37,60
152745, Martin Woods,64,M,175, Left,0,73,62,73,73,62,73,73,62,73,73,62,73
152746, Paul Keegan,62,M,180, Right,0,69,56,69,69,56,69,69,56,69,69,56,69
152747, Aaron Lennon,82,M,165, Right,1,95,62,95,95,62,95,95,62,95,95,62,95
152748, Peter Leven,61,M,180, Left,1,70,57,70,70,57,70,70,57,70,70,57,70
152750, David Hunt,57,M,180, Right,0,61,39,61,61,39,61,61,39,61,61,39,61
152751, Eddie Johnson,61,A,178, Right,0,67,60,67,67,60,67,67,60,67,67,60,67
152756, Rodrigo Alvim,68,D,182, Left,0,62,59,62,62,59,62,62,59,62,62,59,62
152772, Quirino,62,A,181, Right,1,84,59,84,84,59,84,84,59,84,84,59,84
152778, Leonardo Silva,76,D,192, Right,0,64,42,64,64,42,64,64,42,64,64,42,64
152789, Diego Souza,77,M,186, Right,0,58,77,58,58,77,58,58,77,58,58,77,58
152814, Bobô,74,A,186, Right,1,58,71,58,58,71,58,58,71,58,58,71,58
152815, Rosinei,72,M,170, Right,1,86,58,86,86,58,86,86,58,86,86,58,86
152821, Marquinhos,73,M,183, Right,1,61,74,61,61,74,61,61,74,61,61,74,61
152822, Danilo,74,M,186, Left,1,53,73,53,53,73,53,53,73,53,53,73,53
152826, Edcarlos,71,D,185, Right,1,60,42,60,60,42,60,60,42,60,60,42,60
152828, Ibson,76,M,178, Right,0,81,72,81,81,72,81,81,72,81,81,72,81
152830, Henrique,73,D,189, Right,1,54,48,54,54,48,54,54,48,54,54,48,54
152831, Roger,71,M,189, Left,0,49,66,49,49,66,49,49,66,49,49,66,49
152840, Jussiê,74,M,181, Right,1,73,74,73,73,74,73,73,74,73,73,74,73
152850, Alex,81,M,175, Left,1,72,82,72,72,82,72,72,82,72,72,82,72
152855, Rafael Sóbis,75,A,172, Right,0,81,74,81,81,74,81,81,74,81,81,74,81
152870, Felipe Saad,64,D,187, Left,0,50,50,50,50,50,50,50,50,50,50,50,50
152875, Johnnie Jackson,66,M,185, Left,0,59,66,59,59,66,59,59,66,59,59,66,59
152876, Mark Yeates,66,M,175, Right,0,76,65,76,76,65,76,76,65,76,76,65,76
152879, Mark Noble,77,M,180, Right,0,62,69,62,62,69,62,62,69,62,62,69,62
152880, Chris Cohen,70,M,178, Left,1,71,72,71,71,72,71,71,72,71,71,72,71
152883, Chad Marshall,73,D,191, Right,1,62,51,62,62,51,62,62,51,62,62,51,62
152887, Chris Wingert,65,D,180, Right,0,62,51,62,62,51,62,62,51,62,62,51,62
152893, Troy Perkins,65,GK,188, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
152894, Clarence Goodson,72,D,193, Right,0,69,47,69,69,47,69,69,47,69,69,47,69
152896, Ramón Núñez,69,M,169, Right,0,76,68,76,76,68,76,76,68,76,76,68,76
152899, Josh Gardner,63,D,180, Left,0,67,47,67,67,47,67,67,47,67,67,47,67
152900, Ned Grabavoy,65,M,170, Left,0,65,57,65,65,57,65,65,57,65,65,57,65
152901, Joseph Ngwenya,61,A,185, Right,1,75,56,75,75,56,75,75,56,75,75,56,75
152903, Ryan Cochrane,60,D,185, Right,0,39,40,39,39,40,39,39,40,39,39,40,39
152904, Steve Cronin,61,GK,188, Left,1,0,0,0,0,0,0,0,0,0,0,0,0
152907, Jack Smith,62,D,180, Right,0,63,30,63,63,30,63,63,30,63,63,30,63
152908, Ashley Young,85,A,175, Right,1,93,77,93,93,77,93,93,77,93,93,77,93
152909, Hameur Bouazza,68,A,180, Left,0,78,63,78,78,63,78,78,63,78,78,63,78
152912, José Sand,70,A,183, Right,1,48,70,48,48,70,48,48,70,48,48,70,48
152913, Gabriel Pereyra,70,M,175, Right,0,71,69,71,71,69,71,71,69,71,71,69,71
152914, Daniel Montenegro,71,M,177, Right,0,69,66,69,69,66,69,69,66,69,69,66,69
152916, Rubens Sambueza,69,M,174, Left,1,82,64,82,82,64,82,82,64,82,82,64,82
152922, Edgar Barreto,73,M,182, Right,1,70,69,70,70,69,70,70,69,70,70,69,70
152926, Vincent Gragnic,64,M,184, Right,1,62,60,62,62,60,62,62,60,62,62,60,62
152933, Darryl Flahavan,63,GK,180, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
152950, Grzegorz Wojtkowiak,72,D,184, Left,0,74,41,74,74,41,74,74,41,74,74,41,74
152961, Mariusz Pawelec,64,D,180, Right,0,60,44,60,60,44,60,60,44,60,60,44,60
152990, Lee Barnard,67,A,178, Right,0,69,64,69,69,64,69,69,64,69,69,64,69
152991, Dean Marney,65,M,183, Right,0,70,65,70,70,65,70,70,65,70,70,65,70
152992, Stephen Kelly,70,D,184, Right,0,68,46,68,68,46,68,68,46,68,68,46,68
152993, Renato Civelli,71,D,193, Right,1,37,52,37,37,52,37,37,52,37,37,52,37
152996, Per Ciljan Skjelbred,78,M,175, Right,0,77,69,77,77,69,77,77,69,77,77,69,77
152997, Darío Cvitanich,72,A,174, Right,1,73,70,73,73,70,73,73,70,73,73,70,73
152999, Rodrigo Palacio,80,A,175, Right,1,84,76,84,84,76,84,84,76,84,84,76,84
153004, Jakub Wawrzyniak,71,D,188, Left,1,81,47,81,81,47,81,81,47,81,81,47,81
15302, Gareth Stewart,54,GK,183, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
15304, Neil Alexander,71,GK,185, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
153048, Magnus Wolff Eikrem,74,M,178, Right,0,73,61,73,73,61,73,73,61,73,73,61,73
153060, Juan Manuel Insaurralde,74,D,188, Left,1,66,42,66,66,42,66,66,42,66,66,42,66
153079, Sergio Agüero,86,A,175, Right,1,88,81,88,88,81,88,88,81,88,88,81,88
153084, Hernán Losada,72,M,172, Right,1,69,66,69,69,66,69,69,66,69,69,66,69
153100, Stuart Nelson,60,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
153136, Aleksander Ptak,61,GK,186, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
153137, Łukasz Sapela,63,GK,186, Left,1,0,0,0,0,0,0,0,0,0,0,0,0
153145, Jacek Popek,56,D,182, Left,0,60,50,60,60,50,60,60,50,60,60,50,60
153148, Łukasz Garguła,68,M,177, Right,0,70,62,70,70,62,70,70,62,70,70,62,70
153164, Alejandro Faurlín,71,M,185, Left,1,75,56,75,75,56,75,75,56,75,75,56,75
153177, Mauro Zárate,80,A,176, Right,1,89,77,89,89,77,89,89,77,89,89,77,89
153195, Lee Sang Ho,64,D,175, Right,1,85,52,85,85,52,85,85,52,85,85,52,85
153197, Ma Chul Joon,65,D,180, Right,1,82,51,82,82,51,82,82,51,82,82,51,82
153221, Dariusz Łatka,59,M,172, Right,1,81,49,81,81,49,81,81,49,81,81,49,81
153222, Paweł Sobolewski,62,M,175, Left,1,80,54,80,80,54,80,80,54,80,80,54,80
153240, Nicolas Flegeau,56,D,182, Left,0,58,37,58,58,37,58,58,37,58,58,37,58
153244, André-Pierre Gignac,78,A,186, Right,0,76,79,76,76,79,76,76,79,76,76,79,76
153255, Virgile Reset,66,M,176, Right,1,87,37,87,87,37,87,87,37,87,87,37,87
153260, Hilton,74,D,182, Right,1,50,48,50,50,48,50,50,48,50,50,48,50
153267, Florent Ghisolfi,58,M,175, Right,0,59,45,59,59,45,59,59,45,59,59,45,59
153273, Jonathan Téhoué,60,A,183, Right,1,79,55,79,79,55,79,79,55,79,79,55,79
153275, Jean-Louis Leca,63,GK,180, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
153282, Matt Pickens,64,GK,184, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
153283, Adrian Cann,68,D,190, Right,0,39,44,39,39,44,39,39,44,39,39,44,39
153292, William Hesmer,68,GK,188, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
153293, Khari Stephenson,63,M,186, Right,1,58,67,58,58,67,58,58,67,58,58,67,58
153296, Yoann Gourcuff,81,M,185, Right,1,77,77,77,77,77,77,77,77,77,77,77,77
153298, Arnold Mvuemba,75,M,172, Right,0,77,68,77,77,68,77,77,68,77,77,68,77
153391, Cleyton,70,M,175, Right,0,72,67,72,72,67,72,72,67,72,72,67,72
153608, Nikos Spyropoulos,70,D,172, Left,0,75,43,75,75,43,75,75,43,75,75,43,75
153857, Del Olmo,62,M,172, Right,0,73,55,73,73,55,73,73,55,73,73,55,73
15390, Michał Żewłakow,67,D,182, Right,0,68,50,68,68,50,68,68,50,68,68,50,68
153934, Piti,69,A,174, Left,1,72,75,72,72,75,72,72,75,72,72,75,72
153938, Àngel Rangel,67,D,188, Right,0,67,54,67,67,54,67,67,54,67,67,54,67
15402, Benjamin Huggel,64,M,190, Right,1,54,61,54,54,61,54,54,61,54,54,61,54
154244, Sergio Díaz,63,D,194, Left,1,29,49,29,29,49,29,29,49,29,29,49,29
154442, Koikili,71,D,168, Left,0,73,58,73,73,58,73,73,58,73,73,58,73
